database,500000,500000,500000
desktop,100000,100000,100000
documents,300000,300000,300000
database,500000,500000,500000
desktop,100000,100000,100000
documents,300000,300000,300000
database,200000,200000,200000
desktop,100000,100000,100000
documents,300000,300000,300000
database,500000,500000,500000
desktop,100000,100000,100000
documents,300000,300000,300000
database,500000,500000,500000
desktop,100000,100000,100000
documents,300000,300000,300000
database,500000,500000,500000
desktop,100000,100000,100000
documents,300000,300000,300000
database,500000,500000,500000
desktop,100000,100000,100000
documents,300000,300000,300000
database,500000,500000,500000
desktop,100000,100000,100000
documents,300000,300000,300000
