remote access,124949.625575,117303.126916,70792.7723947
mainframe,186077.271035,58705.5219936,-19314.8421225
broadband,376633.06768,192116.394784,79242.7891526
call center,111853.720735,78638.1730565,-16627.0748323
pbx,442256.629564,19855.089173,202357.640018
smart card,82862.3821527,102757.384611,49504.3616831
guard,0.0,0.0,0.0
system admin,126576.677286,267635.726678,102017.872745
web application,122372.362259,127824.369336,43527.6733086
laptop,31743.4197016,427599.90391,345817.021614
finance,115598.532138,119918.229403,104037.655741
executive,83657.1616756,193929.73746,68591.0469109
peripheral,122014.481025,127970.144855,112753.954226
media,137981.67342,73770.2456701,128101.760163
helpdesk,130705.871543,191639.597753,112002.278641
disk media,0.0,0.0,0.0
pos terminal,128712.761585,109965.958561,257972.610339
firewall,-16998.0707132,133632.762617,108112.591328
mainframe,243107.092672,138983.412377,55460.9654854
private wan,118042.04689,111117.474547,149568.776268
system admin,277536.263105,99168.3355827,129971.725161
telephone,73748.3141815,106593.196411,157127.076688
payment card,233999.13361,638235.27085,323799.354614
maintenance,173314.19028,69489.3971428,165844.66435
call center,311013.722656,315767.484646,-112839.759741
atm,178161.795337,36323.7401083,170730.194607
tapes,153939.335369,252724.354838,160943.779025
log,142959.071374,63310.0097458,216947.39985
flash drive,74992.7841952,107551.76196,176424.724976
broadband,133658.81424,123624.276009,223586.223705
customer,65876.569799,116636.974782,76373.7572857
call center,128511.350972,90058.018609,160756.345841
public wan,157458.052575,143661.256867,170891.299528
developer,144358.138906,55905.6104446,142602.961483
backup,0.0,0.0,0.0
peripheral,229774.528198,537514.983206,290797.079428
call center,256522.93216,104075.409579,63280.4008879
ped pad,89481.918885,105021.750925,210645.953686
pbx,124490.543845,181009.844923,134711.700725
former employee,153363.99486,227257.586191,39685.0331747
payment switch,236080.34268,231232.055878,363454.001566
gas terminal,28808.9357727,125324.513647,89174.3514333
dhcp,82627.8824097,178377.019881,207641.356724
web application,0.0,0.0,0.0
pos controller,0.0,0.0,0.0
human resources,0.0,0.0,0.0
partner,309048.026162,587064.95356,594039.035096
guard,132682.979012,141974.062955,37059.275071
wlan,253890.739461,131353.701134,192044.354454
tablet,0.0,0.0,0.0
router or switch,238725.667318,203768.248619,208933.097143
partner,311391.750572,330930.233766,340623.262482
smart card,82193.0213503,131820.951818,76007.751221
pbx,-69448.4134614,161794.251161,173750.387353
mail,66507.3275332,72420.9174784,106280.524204
firewall,150543.855071,132919.731261,104226.071785
gas terminal,157417.161124,130263.873217,257517.400012
mobile phone,0.0,0.0,0.0
log,21170.6223749,88853.9033691,172112.73183
peripheral,156564.336278,51345.2681978,33235.9330472
pbx,274181.57917,31033.2682156,212222.214414
code repository,168222.527572,217430.686454,88905.8094506
database,179567.805174,89273.9853979,121149.898008
pbx,0.0,0.0,0.0
kiosk,215705.162998,67654.5092174,119501.023602
former employee,254231.912499,187871.000273,167237.532118
camera,245573.040505,30189.9535521,152652.612081
camera,90237.683946,94353.5874192,205636.349486
manager,91967.0970699,68282.8678734,114417.656506
manager,234808.047685,167117.094179,29932.9956875
san,150412.259282,122253.641165,103001.28537
telephone,82541.238269,175127.688731,198383.544388
end-user,142925.604572,32116.1978876,36286.3136646
laptop,124203.632765,126253.589322,93163.4816138
lan,111593.804682,128674.074742,119682.468025
tapes,28198.8759159,90453.5220239,36554.431299
code repository,174013.706387,134113.413205,108125.195632
authentication,101473.918583,131138.952748,22652.6121445
broadband,165201.567723,110299.467929,98696.5384448
private wan,257764.812453,6050.86925706,125287.890351
disk drive,115422.336616,5392.28288624,183778.584994
disk media,112007.752059,203987.18857,93104.3162965
customer,54813.3565128,161706.612505,217317.129836
access reader,74871.1338627,131777.188271,178752.69904
laptop,94171.6728101,81625.0402405,247006.152258
dhcp,99660.8650719,128.903744072,105146.744008
dhcp,0.0,0.0,0.0
code repository,23151.2933088,737721.238388,610929.86014
backup,0.0,0.0,0.0
mainframe,375580.219646,198847.037382,268390.151006
payment switch,8999.57317376,149223.723622,157397.672862
atm,176923.381257,154950.311307,127408.735299
human resources,92430.4699336,182899.071693,101897.072915
smart card,108041.493993,264936.903622,152094.597195
private wan,0.0,0.0,0.0
access reader,200238.299832,96441.3206438,120866.529474
human resources,101727.954085,106154.919883,176304.237357
partner,247094.125214,110025.470436,114430.719631
helpdesk,142387.101892,160200.6997,98908.9936344
desktop,0.0,0.0,0.0
kiosk,193210.878194,205787.443828,171455.8797
authentication,53946.7488988,22954.9506192,194914.694987
human resources,139753.216223,299866.420595,154512.382098
tapes,0.0,0.0,0.0
disk drive,91235.891943,114165.324481,39303.1850392
customer,134786.665677,53756.0891011,43393.4775294
payment card,197646.425834,65976.6327075,165221.956821
broadband,314957.230516,247463.532104,-131558.619109
cashier,295469.064414,336277.824768,426153.730498
private wan,293679.05174,226528.459882,139859.618459
router or switch,81965.2286403,140245.495657,197091.079353
web application,131652.470025,166806.796482,140974.566753
end-user,0.0,0.0,0.0
atm,156890.111806,174991.338631,191181.125906
system admin,180315.026236,114616.966969,197023.793382
backup,128966.989586,333142.377914,376022.107126
developer,29362.4280297,39837.8503231,162679.133282
ics,166632.084464,100796.113809,197553.461511
tapes,0.0,0.0,0.0
guard,0.0,0.0,0.0
pos terminal,124511.572632,89258.94012,177616.007905
laptop,128513.603719,189528.18519,236695.836237
disk drive,128096.503024,143272.972273,165996.50935
backup,192250.057165,-1601.07558784,163493.860954
payment card,354209.703464,222038.354076,195459.379718
firewall,183131.779704,52922.2142369,96383.6505105
router or switch,133508.123723,175935.318523,119452.175337
maintenance,161646.779774,98876.6519869,96963.4106264
file,100873.842939,144709.14601,215200.320726
wlan,0.0,0.0,0.0
helpdesk,9914.57691929,185116.182957,187092.218766
peripheral,97146.0621122,87235.874344,104700.948149
firewall,57766.127864,-42730.0212158,138928.748327
developer,86814.4480258,149953.462442,206503.143638
dns,73665.1999808,67636.3468901,157552.74582
database,24252.3864895,131041.389082,211260.415819
dhcp,50319.6399851,75869.6158621,133761.011906
laptop,169015.867874,88815.2443943,196992.49705
payment card,121547.1682,15323.4248863,65582.3872522
flash drive,160791.708413,152767.761837,196073.824628
disk media,15303.5465885,-70378.3992162,165788.346783
backup,182194.677371,10786.9157218,63303.5512289
tapes,130844.772382,44664.1439466,151102.731538
media,38977.7246154,236881.971452,492872.487444
authentication,0.0,0.0,0.0
telephone,167791.14982,175584.798693,154374.758052
disk media,150797.789985,114146.135849,186555.644475
lan,149404.553962,138498.953396,164966.005969
tablet,52348.8800988,124333.618084,41309.7060471
directory,194698.338288,91160.2680171,56592.3775713
human resources,59701.2433023,107044.325218,259278.193337
log,164767.338382,176733.862586,106948.526769
code repository,202430.039486,259359.150624,231776.904238
directory,140601.906002,191407.110413,148156.004107
smart card,0.0,0.0,0.0
desktop,92261.5357178,228131.447296,82859.7228182
call center,156396.094527,115914.792029,120969.84472
call center,147436.251057,100008.488332,238720.603877
human resources,112234.036245,93647.8025276,22899.1110813
public wan,169723.667683,129392.321249,100597.595783
code repository,109905.292482,150902.335033,26316.3660318
finance,156450.93535,165879.736372,196025.168149
system admin,106201.501956,147082.411043,113492.358228
smart card,155857.928623,49562.984581,131266.017248
disk media,41558.7327314,129781.011655,150933.969458
mobile phone,122971.214997,145268.531228,135721.451252
media,119655.946218,109041.472169,141701.653894
payment switch,0.0,0.0,0.0
former employee,81362.2130758,186979.94296,122848.457878
laptop,26652.8535549,130178.36658,147091.145885
finance,232057.350983,114347.07859,149326.535406
executive,0.0,0.0,0.0
payment switch,190314.803723,160166.163981,87648.3800863
kiosk,0.0,0.0,0.0
public wan,361572.772818,347256.929878,258951.791798
kiosk,201085.764015,172003.911794,42328.34323
lan,118695.710967,171707.219209,95508.4630408
call center,50815.71126,209145.81129,117357.745721
authentication,226713.340774,159428.334645,201342.735444
laptop,209417.205068,178053.94862,86276.9250861
payment card,436218.02011,318017.626718,363181.298324
human resources,252826.613417,315116.052716,44029.3076486
maintenance,121215.968728,77036.1912395,194026.126314
directory,139952.087264,95700.0215737,166435.038747
access reader,149552.09306,90614.5069627,178239.158067
former employee,182726.222082,102033.880624,37902.2353105
