system admin,95005.41193856539,95005.41193856539,95005.41193856539
partner,76341.13427523806,76341.13427523806,76341.13427523806
kiosk,66029.39694281164,66029.39694281164,66029.39694281164
lan,72481.61820363479,72481.61820363479,72481.61820363479
tablet,49185.62746610283,49185.62746610283,49185.62746610283
human resources,41799.45642487479,41799.45642487479,41799.45642487479
dhcp,44155.03665293156,44155.03665293156,44155.03665293156
authentication,25129.442862608674,25129.442862608674,25129.442862608674
mainframe,71374.4820094836,71374.4820094836,71374.4820094836
wlan,104848.04059967265,104848.04059967265,104848.04059967265
mail,102901.21819423336,102901.21819423336,102901.21819423336
desktop,36157.40713072224,36157.40713072224,36157.40713072224
camera,186556.52196,186556.52196,186556.52196
remote access,0.0,0.0,0.0
file,79656.01733546123,79656.01733546123,79656.01733546123
helpdesk,101286.45096695074,101286.45096695074,101286.45096695074
authentication,105090.23772267358,105090.23772267358,105090.23772267358
telephone,119904.40121420461,119904.40121420461,119904.40121420461
broadband,56815.1058566,56815.1058566,56815.1058566
mobile phone,33136.4394336,33136.4394336,33136.4394336
mail,0.0,0.0,0.0
gas terminal,88840.32857918165,88840.32857918165,88840.32857918165
web application,47797.269000903674,47797.269000903674,47797.269000903674
public wan,0.0,0.0,0.0
system admin,53255.771239619935,53255.771239619935,53255.771239619935
router or switch,89021.27805578576,89021.27805578576,89021.27805578576
ped pad,176236.898982,176236.898982,176236.898982
end-user,21128.08671235381,21128.08671235381,21128.08671235381
developer,32261.401704457327,32261.401704457327,32261.401704457327
private wan,43375.35178069125,43375.35178069125,43375.35178069125
code repository,115960.50033054232,115960.50033054232,115960.50033054232
code repository,27198.25150770883,27198.25150770883,27198.25150770883
tablet,25558.008360864635,25558.008360864635,25558.008360864635
broadband,21232.536640595954,21232.536640595954,21232.536640595954
customer,48358.59904550738,48358.59904550738,48358.59904550738
log,17104.397269542173,17104.397269542173,17104.397269542173
atm,30955.54811710159,30955.54811710159,30955.54811710159
firewall,215985.701039,215985.701039,215985.701039
log,52635.788557150634,52635.788557150634,52635.788557150634
documents,85522.65079984844,85522.65079984844,85522.65079984844
private wan,144664.708446,144664.708446,144664.708446
laptop,106767.21979973603,106767.21979973603,106767.21979973603
executive,19167.182708393255,19167.182708393255,19167.182708393255
pos controller,113196.40636509373,113196.40636509373,113196.40636509373
public wan,53244.20392773435,53244.20392773435,53244.20392773435
laptop,31268.367531082655,31268.367531082655,31268.367531082655
cashier,0.0,0.0,0.0
tapes,101661.62966668453,101661.62966668453,101661.62966668453
tablet,98660.6602490144,98660.6602490144,98660.6602490144
code repository,77051.11984102943,77051.11984102943,77051.11984102943
telephone,97035.8046171553,97035.8046171553,97035.8046171553
database,77062.75176578692,77062.75176578692,77062.75176578692
tapes,193541.225247,193541.225247,193541.225247
other,0.0,0.0,0.0
helpdesk,21856.73995224603,21856.73995224603,21856.73995224603
ped pad,52688.984767499416,52688.984767499416,52688.984767499416
mobile phone,230867.840559,230867.840559,230867.840559
call center,0.0,0.0,0.0
dhcp,119563.919844,119563.919844,119563.919844
directory,69042.03743886836,69042.03743886836,69042.03743886836
manager,118266.18337557263,118266.18337557263,118266.18337557263
telephone,85819.5492001782,85819.5492001782,85819.5492001782
guard,40651.19997084341,40651.19997084341,40651.19997084341
smart card,46301.03914065727,46301.03914065727,46301.03914065727
dns,47913.00408754052,47913.00408754052,47913.00408754052
public wan,93838.45020674553,93838.45020674553,93838.45020674553
router or switch,39434.2761407235,39434.2761407235,39434.2761407235
broadband,47960.102662113066,47960.102662113066,47960.102662113066
dhcp,45595.22786633868,45595.22786633868,45595.22786633868
disk media,43844.99783785582,43844.99783785582,43844.99783785582
documents,48201.58958357685,48201.58958357685,48201.58958357685
media,67868.1358822268,67868.1358822268,67868.1358822268
pos controller,0.0,0.0,0.0
directory,0.0,0.0,0.0
firewall,76945.5559634307,76945.5559634307,76945.5559634307
mainframe,100029.2528877929,100029.2528877929,100029.2528877929
web application,417478.2461,417478.2461,417478.2461
system admin,80222.14413668087,80222.14413668087,80222.14413668087
peripheral,0.0,0.0,0.0
ped pad,82091.14668600501,82091.14668600501,82091.14668600501
manager,71359.1052606532,71359.1052606532,71359.1052606532
file,82938.3786881,82938.3786881,82938.3786881
mainframe,104019.31497030279,104019.31497030279,104019.31497030279
access reader,118471.1531734378,118471.1531734378,118471.1531734378
log,23986.86129685045,23986.86129685045,23986.86129685045
laptop,73690.04857793753,73690.04857793753,73690.04857793753
directory,82799.1628010367,82799.1628010367,82799.1628010367
finance,70236.60224871091,70236.60224871091,70236.60224871091
san,72481.74448026244,72481.74448026244,72481.74448026244
camera,0.0,0.0,0.0
code repository,38300.46691313589,38300.46691313589,38300.46691313589
dhcp,94339.1152848272,94339.1152848272,94339.1152848272
gas terminal,112451.14347994993,112451.14347994993,112451.14347994993
pbx,212626.815061,212626.815061,212626.815061
pos controller,89511.97049033687,89511.97049033687,89511.97049033687
cashier,115091.56478688226,115091.56478688226,115091.56478688226
pbx,94327.80540483263,94327.80540483263,94327.80540483263
pos terminal,93051.42093901779,93051.42093901779,93051.42093901779
maintenance,115412.76196606671,115412.76196606671,115412.76196606671
directory,0.0,0.0,0.0
desktop,0.0,0.0,0.0
pbx,111863.49406909039,111863.49406909039,111863.49406909039
tapes,45387.070994400936,45387.070994400936,45387.070994400936
database,54087.4396771,54087.4396771,54087.4396771
firewall,31214.171780496225,31214.171780496225,31214.171780496225
developer,0.0,0.0,0.0
desktop,30487.102238225965,30487.102238225965,30487.102238225965
lan,29284.2404056,29284.2404056,29284.2404056
