end-user,132829.776573,113778.919196,220919.148754
peripheral,162776.964989,136150.228065,49170.582775
remote access,182203.583742,60709.5713647,119226.929805
pbx,126985.309517,164443.005054,306961.402934
other,159958.801136,148131.737173,150187.375881
flash drive,146953.131947,157050.154633,81076.0592437
helpdesk,230163.255643,104336.625768,94150.8438327
helpdesk,148046.005141,215520.916234,137314.572048
disk drive,41995.0945821,182815.109529,133363.986147
tablet,85857.9514003,178378.767302,-32893.9115785
san,222709.787844,111259.751526,133177.211792
helpdesk,37041.5042397,95513.1970927,233078.052498
end-user,93853.2231033,235582.938871,205208.665916
desktop,219110.699763,78142.7818972,119216.332633
finance,209839.984111,150372.699427,131988.701521
atm,16172.9371917,125393.665056,246335.399355
payment switch,174821.073943,190089.180854,42123.5144669
payment switch,56717.8633643,72895.009545,142389.349401
code repository,151364.513772,183177.092435,82577.2305336
peripheral,203243.275224,218617.743324,156982.682151
broadband,281012.40011,-41374.207191,86783.6850036
tapes,223396.608079,121729.050151,101146.467625
wlan,96498.2880095,140255.951009,164215.504477
manager,229349.319159,46725.6948888,129871.36881
disk drive,288238.564218,117114.97525,157929.876562
pos terminal,52717.3913337,149404.839289,50728.6636862
broadband,91424.8446794,183168.465221,37468.0328235
remote access,72837.7765119,164796.173597,174877.456587
partner,252254.683972,192824.345945,89827.8468981
smart card,220288.717738,54527.6985972,115230.706865
disk drive,157488.440636,102725.415964,128649.856235
broadband,27747.8279053,70474.13428,61972.9177709
tablet,186884.977716,259890.64576,19672.6155634
pbx,101166.151466,116565.906256,112649.299412
manager,128676.947567,90067.8718917,69203.5716273
private wan,125419.942284,92737.6677661,104320.679167
payment card,217393.086923,66379.5367039,70814.4333734
public wan,110948.835566,99532.5202127,21798.8287227
manager,99431.2295729,167079.43956,151589.696144
kiosk,62707.5439933,180218.675585,61903.2310641
mobile phone,94713.1634733,170102.84561,-12444.3663477
code repository,108129.467088,163077.31841,91303.1490179
code repository,169517.522587,123039.478918,102401.907184
human resources,110694.942532,134952.034473,57745.9994306
backup,107657.001316,201567.953495,85828.4632908
media,57879.1351741,236761.019152,97863.9484635
broadband,161172.397444,96658.6483244,120974.408415
guard,47147.8110131,187540.060987,183280.302195
developer,103981.680261,55159.9774287,69003.2877101
camera,111515.157517,104306.797633,124992.054226
private wan,169251.267817,170881.036947,69618.4653848
flash drive,59618.5589946,30625.6448359,166110.758102
peripheral,134630.839634,246723.360491,135705.295017
broadband,173685.253692,246342.122991,80415.9058618
call center,181108.527083,83472.6892364,210468.233778
access reader,208061.823453,131224.128892,134815.427386
public wan,67331.931544,94800.033878,150534.467396
desktop,68946.1931337,103375.401331,-14862.0485728
maintenance,79089.5420259,116033.166905,97171.8916774
tablet,186722.435731,78649.4856896,230594.758888
file,160332.911657,82527.1471644,208208.726742
public wan,111551.983395,149069.641276,197394.913817
laptop,76313.6976382,193447.317794,143527.821332
call center,140948.257219,93474.1317668,138674.665501
executive,212529.211436,112569.422614,90099.3169062
remote access,111429.003231,122507.45062,132800.152965
other,71030.3540602,136225.621316,153826.36505
human resources,224780.935832,102562.152122,140526.494715
partner,171306.692037,91535.3359819,89442.3772804
router or switch,191655.285307,157270.536415,124584.099241
mail,21003.1300392,214563.235444,212332.715725
flash drive,243921.283074,271295.765584,3505.58140604
atm,54018.6214547,200566.437441,49905.3557428
disk drive,175646.132168,221978.568643,37765.3084953
private wan,73910.2157759,159632.53347,129712.876739
ped pad,179932.041804,116907.442424,195073.033833
flash drive,3959.45624437,123653.518958,115172.724415
pos controller,116359.392361,-53532.08261,156001.683413
tablet,146864.4161,100980.555282,165816.185571
disk drive,54298.419528,106442.632476,120785.009044
firewall,134284.310005,70981.8997516,134085.284847
human resources,131743.79689,92365.4826801,37806.1954887
access reader,41890.3634706,142314.931883,158143.818028
camera,54872.0710209,148055.530554,191863.014724
tablet,270936.134521,175692.608357,123650.493073
manager,129905.880607,220251.884868,122495.377241
wlan,123112.079371,160869.31046,128986.812411
media,128031.929122,207601.964267,196505.368827
file,141104.755635,94349.3123265,166604.636046
human resources,86873.5637753,178077.943033,79581.0633353
other,83968.366744,100281.066922,81334.398578
wlan,171520.554248,83263.9375587,8234.48020138
former employee,110483.476239,92068.2220277,170652.582008
flash drive,1844.4886747,282991.880784,137758.103521
telephone,56482.2170319,172710.756047,77899.2358598
ics,118848.825457,99866.5838667,85963.1859824
system admin,186666.158296,99074.3163556,137759.17927
database,120296.979772,81681.3539549,139310.263815
peripheral,147194.150858,67131.9949616,99436.2784106
ics,-15242.4784179,149004.925295,131820.344945
private wan,44120.5443706,224105.932548,141837.716837
guard,147673.979104,166337.311693,40101.7751379
desktop,81268.5573356,100716.19032,142635.988728
code repository,231854.191304,181207.682625,97193.1808658
manager,123122.31203,143904.097667,106488.650669
router or switch,23245.6566136,174505.962685,114367.681159
mail,99376.6579445,143762.129178,70026.2584687
code repository,302998.766673,178018.890701,179353.679791
helpdesk,152461.430667,174187.447336,102387.966163
end-user,152833.396249,44827.4422574,160820.150174
router or switch,173781.928483,166285.242125,82512.4381484
call center,196776.659138,126356.50236,115833.267595
mainframe,65452.6425626,94872.570908,143762.103751
disk media,211840.917442,89402.5688662,131245.473689
public wan,111045.207712,106577.725486,113176.693082
code repository,92334.500645,61310.2138841,161754.066183
dhcp,114714.872397,183300.84973,144147.43613
pos controller,82597.6797916,42953.3101908,142042.152123
remote access,70999.7571245,50092.7463629,77521.4915077
payment card,124042.999334,45814.1259229,127691.104634
directory,117347.552709,191957.643594,130479.928376
telephone,120513.597317,167068.754662,150452.724733
dhcp,172600.82528,82148.2978225,179778.024853
pbx,117256.802968,180717.771205,209843.254084
developer,-6752.64806733,162945.967617,163931.280486
customer,185505.521132,140657.806178,129751.69457
documents,133729.675292,215926.931537,215457.830516
backup,84623.8583755,53148.28341,135177.204607
kiosk,89520.4162123,146584.819054,84250.7955138
smart card,160632.533119,110723.330179,88895.4797475
call center,168195.008688,193020.243463,262866.005693
private wan,106736.675616,271747.581862,171078.366223
access reader,220545.327756,144635.669908,193887.403326
cashier,147961.498442,282605.791695,119693.09112
private wan,55007.2530032,30059.1928918,124481.564995
