end-user,34045.2673609,34045.2673609,34045.2673609
wlan,83299.9581127,83299.9581127,83299.9581127
pbx,0.0,0.0,0.0
tapes,63562.92128896063,63562.92128896063,63562.92128896063
manager,193361.997996,193361.997996,193361.997996
tapes,42306.67802745624,42306.67802745624,42306.67802745624
maintenance,12506.440926270478,12506.440926270478,12506.440926270478
customer,38659.54696321648,38659.54696321648,38659.54696321648
dns,208630.353979,208630.353979,208630.353979
access reader,88830.86210765135,88830.86210765135,88830.86210765135
firewall,69513.9532931796,69513.9532931796,69513.9532931796
pbx,70554.62759275052,70554.62759275052,70554.62759275052
telephone,54984.69670002981,54984.69670002981,54984.69670002981
end-user,41335.856828323645,41335.856828323645,41335.856828323645
human resources,0.0,0.0,0.0
log,1015.3400061514351,1015.3400061514351,1015.3400061514351
mainframe,0.0,0.0,0.0
flash drive,18359.628509692342,18359.628509692342,18359.628509692342
developer,117240.5486712809,117240.5486712809,117240.5486712809
disk drive,45264.34007067824,45264.34007067824,45264.34007067824
directory,3378.412816834837,3378.412816834837,3378.412816834837
pbx,109848.89956149968,109848.89956149968,109848.89956149968
tablet,220041.920586,220041.920586,220041.920586
web application,212111.079109,212111.079109,212111.079109
executive,0.0,0.0,0.0
helpdesk,0.0,0.0,0.0
documents,86696.27348121195,86696.27348121195,86696.27348121195
code repository,67835.7476008728,67835.7476008728,67835.7476008728
call center,95295.35956165135,95295.35956165135,95295.35956165135
tapes,87331.18951092266,87331.18951092266,87331.18951092266
human resources,3429.162136795152,3429.162136795152,3429.162136795152
gas terminal,186380.59447,186380.59447,186380.59447
cashier,873.44152653138,873.44152653138,873.44152653138
partner,83050.38619350342,83050.38619350342,83050.38619350342
end-user,0.0,0.0,0.0
maintenance,164350.292744,164350.292744,164350.292744
directory,0.0,0.0,0.0
access reader,82136.28501274547,82136.28501274547,82136.28501274547
laptop,0.0,0.0,0.0
kiosk,176407.991873,176407.991873,176407.991873
guard,68712.10533588032,68712.10533588032,68712.10533588032
manager,109622.784992,109622.784992,109622.784992
file,56816.03436256998,56816.03436256998,56816.03436256998
payment card,42458.765931583956,42458.765931583956,42458.765931583956
desktop,110474.06511417375,110474.06511417375,110474.06511417375
mainframe,22980.17174926617,22980.17174926617,22980.17174926617
router or switch,0.0,0.0,0.0
partner,137564.923406,137564.923406,137564.923406
mobile phone,106286.3284381256,106286.3284381256,106286.3284381256
other,25235.188732995284,25235.188732995284,25235.188732995284
directory,42343.32562275998,42343.32562275998,42343.32562275998
private wan,82482.49637945632,82482.49637945632,82482.49637945632
code repository,17160.76475169601,17160.76475169601,17160.76475169601
disk drive,3318.18149717563,3318.18149717563,3318.18149717563
smart card,81422.46965444798,81422.46965444798,81422.46965444798
flash drive,17730.578105203393,17730.578105203393,17730.578105203393
gas terminal,0.0,0.0,0.0
camera,62632.81468927759,62632.81468927759,62632.81468927759
web application,34655.04395369411,34655.04395369411,34655.04395369411
backup,81827.56247454135,81827.56247454135,81827.56247454135
disk drive,14138.732310724929,14138.732310724929,14138.732310724929
lan,173793.71262,173793.71262,173793.71262
human resources,84567.8610469042,84567.8610469042,84567.8610469042
call center,13758.723601267548,13758.723601267548,13758.723601267548
system admin,34871.786214869615,34871.786214869615,34871.786214869615
gas terminal,224826.433957,224826.433957,224826.433957
partner,41272.95195527322,41272.95195527322,41272.95195527322
public wan,1035.3079468720816,1035.3079468720816,1035.3079468720816
dhcp,58802.73734091585,58802.73734091585,58802.73734091585
atm,0.0,0.0,0.0
authentication,29339.638760391965,29339.638760391965,29339.638760391965
documents,87454.11156845707,87454.11156845707,87454.11156845707
kiosk,118458.98134047528,118458.98134047528,118458.98134047528
remote access,43769.05366281284,43769.05366281284,43769.05366281284
pbx,0.0,0.0,0.0
desktop,92523.9250990017,92523.9250990017,92523.9250990017
ics,226834.378811,226834.378811,226834.378811
mainframe,60906.423522407,60906.423522407,60906.423522407
guard,47344.51040974873,47344.51040974873,47344.51040974873
atm,95380.4586503556,95380.4586503556,95380.4586503556
remote access,48526.2510471033,48526.2510471033,48526.2510471033
cashier,100774.11593731021,100774.11593731021,100774.11593731021
code repository,0.0,0.0,0.0
pbx,24920.72622679879,24920.72622679879,24920.72622679879
tapes,181964.929702,181964.929702,181964.929702
maintenance,21379.746550888467,21379.746550888467,21379.746550888467
backup,107659.0626658793,107659.0626658793,107659.0626658793
helpdesk,17964.33691648934,17964.33691648934,17964.33691648934
end-user,59680.534189698614,59680.534189698614,59680.534189698614
other,74175.90342359041,74175.90342359041,74175.90342359041
kiosk,38342.057072270494,38342.057072270494,38342.057072270494
end-user,49221.90619008603,49221.90619008603,49221.90619008603
tapes,68428.18915897538,68428.18915897538,68428.18915897538
system admin,80845.53949483884,80845.53949483884,80845.53949483884
other,79086.24817451097,79086.24817451097,79086.24817451097
web application,7305.175176452399,7305.175176452399,7305.175176452399
wlan,224701.213942,224701.213942,224701.213942
backup,0.0,0.0,0.0
guard,77108.95571748636,77108.95571748636,77108.95571748636
finance,24615.93322048514,24615.93322048514,24615.93322048514
human resources,41650.521363435204,41650.521363435204,41650.521363435204
peripheral,88668.58522505456,88668.58522505456,88668.58522505456
pos terminal,672.0060956273421,672.0060956273421,672.0060956273421
call center,116314.55586864958,116314.55586864958,116314.55586864958
dns,88149.42100411485,88149.42100411485,88149.42100411485
disk media,90335.20108772856,90335.20108772856,90335.20108772856
log,108807.16549369853,108807.16549369853,108807.16549369853
disk media,94254.26357024223,94254.26357024223,94254.26357024223
customer,97538.85650221813,97538.85650221813,97538.85650221813
file,50482.65386931319,50482.65386931319,50482.65386931319
mail,46378.69719225845,46378.69719225845,46378.69719225845
dns,63138.255547709356,63138.255547709356,63138.255547709356
desktop,22876.828672238335,22876.828672238335,22876.828672238335
ics,0.0,0.0,0.0
desktop,100585.62458983857,100585.62458983857,100585.62458983857
pbx,118934.07485984985,118934.07485984985,118934.07485984985
pbx,3335.7870697211965,3335.7870697211965,3335.7870697211965
atm,121213.749121,121213.749121,121213.749121
finance,77000.39144390899,77000.39144390899,77000.39144390899
file,100021.15763444494,100021.15763444494,100021.15763444494
other,5911.40768911866,5911.40768911866,5911.40768911866
code repository,0.0,0.0,0.0
call center,18229.031311551655,18229.031311551655,18229.031311551655
end-user,29957.329046083993,29957.329046083993,29957.329046083993
database,83078.1878297,83078.1878297,83078.1878297
database,2745.270773393211,2745.270773393211,2745.270773393211
former employee,95347.7143238399,95347.7143238399,95347.7143238399
san,103924.7788585344,103924.7788585344,103924.7788585344
tablet,0.0,0.0,0.0
maintenance,51837.120268976716,51837.120268976716,51837.120268976716
pos controller,109133.12218080054,109133.12218080054,109133.12218080054
tablet,6868.45862302,6868.45862302,6868.45862302
private wan,8436.839709263128,8436.839709263128,8436.839709263128
partner,86014.5816498001,86014.5816498001,86014.5816498001
public wan,62058.967173565594,62058.967173565594,62058.967173565594
san,32420.498713973142,32420.498713973142,32420.498713973142
dns,104301.55613524688,104301.55613524688,104301.55613524688
public wan,10987.406392756162,10987.406392756162,10987.406392756162
payment switch,42336.910037117625,42336.910037117625,42336.910037117625
executive,40965.75998819981,40965.75998819981,40965.75998819981
partner,69362.72578425317,69362.72578425317,69362.72578425317
dns,117553.986716,117553.986716,117553.986716
backup,45314.10979501489,45314.10979501489,45314.10979501489
documents,25777.531102519675,25777.531102519675,25777.531102519675
mobile phone,50799.36112050593,50799.36112050593,50799.36112050593
tapes,44067.06819045605,44067.06819045605,44067.06819045605
dns,8141.969447482506,8141.969447482506,8141.969447482506
backup,65696.93526442703,65696.93526442703,65696.93526442703
flash drive,0.0,0.0,0.0
private wan,153816.026991,153816.026991,153816.026991
tablet,50162.59732071413,50162.59732071413,50162.59732071413
other,97626.94727711639,97626.94727711639,97626.94727711639
ped pad,97478.5818365965,97478.5818365965,97478.5818365965
call center,65579.88753966498,65579.88753966498,65579.88753966498
finance,0.0,0.0,0.0
peripheral,92915.7912336994,92915.7912336994,92915.7912336994
san,40850.3564578,40850.3564578,40850.3564578
tapes,30874.51283150707,30874.51283150707,30874.51283150707
code repository,87111.35025259334,87111.35025259334,87111.35025259334
router or switch,0.0,0.0,0.0
file,25515.075747406154,25515.075747406154,25515.075747406154
pos controller,20124.39649400393,20124.39649400393,20124.39649400393
firewall,69848.42296999262,69848.42296999262,69848.42296999262
former employee,52804.75772227384,52804.75772227384,52804.75772227384
executive,107146.18962763992,107146.18962763992,107146.18962763992
flash drive,89503.80680039633,89503.80680039633,89503.80680039633
other,10878.140198,10878.140198,10878.140198
pbx,104713.6029930282,104713.6029930282,104713.6029930282
disk drive,0.0,0.0,0.0
former employee,104136.36152980148,104136.36152980148,104136.36152980148
human resources,133001.246149,133001.246149,133001.246149
system admin,17813.767738835137,17813.767738835137,17813.767738835137
private wan,112091.87245432269,112091.87245432269,112091.87245432269
ped pad,0.0,0.0,0.0
human resources,0.0,0.0,0.0
authentication,44017.89628144803,44017.89628144803,44017.89628144803
ped pad,11575.117678876466,11575.117678876466,11575.117678876466
human resources,135086.08146,135086.08146,135086.08146
disk media,104997.2385619031,104997.2385619031,104997.2385619031
wlan,116012.62482505818,116012.62482505818,116012.62482505818
system admin,21419.591777833622,21419.591777833622,21419.591777833622
backup,4062.0625618879953,4062.0625618879953,4062.0625618879953
pos controller,31670.756768956264,31670.756768956264,31670.756768956264
remote access,107299.19474646528,107299.19474646528,107299.19474646528
access reader,81192.25031062936,81192.25031062936,81192.25031062936
authentication,168724.75436,168724.75436,168724.75436
partner,2058.7820119170087,2058.7820119170087,2058.7820119170087
log,76928.85921885319,76928.85921885319,76928.85921885319
call center,95102.8112151231,95102.8112151231,95102.8112151231
web application,93482.52441294817,93482.52441294817,93482.52441294817
maintenance,27404.67731718869,27404.67731718869,27404.67731718869
web application,0.0,0.0,0.0
guard,5087.248490393068,5087.248490393068,5087.248490393068
laptop,2154.97078407525,2154.97078407525,2154.97078407525
partner,10999.135898080078,10999.135898080078,10999.135898080078
other,0.0,0.0,0.0
router or switch,0.0,0.0,0.0
mobile phone,10516.880705316902,10516.880705316902,10516.880705316902
pbx,35187.06115909069,35187.06115909069,35187.06115909069
pos terminal,39134.072053395044,39134.072053395044,39134.072053395044
router or switch,73059.36960854562,73059.36960854562,73059.36960854562
database,18795.642645474545,18795.642645474545,18795.642645474545
gas terminal,23187.45193847665,23187.45193847665,23187.45193847665
tapes,75699.95590659954,75699.95590659954,75699.95590659954
system admin,98149.7243274,98149.7243274,98149.7243274
customer,0.0,0.0,0.0
wlan,108308.27573650157,108308.27573650157,108308.27573650157
mainframe,29347.16636791932,29347.16636791932,29347.16636791932
smart card,82636.69608702755,82636.69608702755,82636.69608702755
ped pad,48841.32481761999,48841.32481761999,48841.32481761999
router or switch,197583.453042,197583.453042,197583.453042
mail,80886.01730487215,80886.01730487215,80886.01730487215
gas terminal,9063.831847961948,9063.831847961948,9063.831847961948
wlan,52054.41651177859,52054.41651177859,52054.41651177859
flash drive,64555.69955945832,64555.69955945832,64555.69955945832
directory,82655.72244661869,82655.72244661869,82655.72244661869
pos terminal,89843.62913490969,89843.62913490969,89843.62913490969
backup,65887.09806332331,65887.09806332331,65887.09806332331
tapes,56073.15755567124,56073.15755567124,56073.15755567124
disk drive,84383.00579820972,84383.00579820972,84383.00579820972
pos controller,7252.295436352049,7252.295436352049,7252.295436352049
partner,16920.5945948,16920.5945948,16920.5945948
dhcp,0.0,0.0,0.0
log,14207.20875280676,14207.20875280676,14207.20875280676
cashier,51540.515340200844,51540.515340200844,51540.515340200844
media,112376.64642685508,112376.64642685508,112376.64642685508
other,105476.33780537533,105476.33780537533,105476.33780537533
gas terminal,55958.59104462698,55958.59104462698,55958.59104462698
mail,22218.98285271619,22218.98285271619,22218.98285271619
code repository,65220.1874080238,65220.1874080238,65220.1874080238
end-user,69617.02692307385,69617.02692307385,69617.02692307385
wlan,44267.441421538395,44267.441421538395,44267.441421538395
access reader,0.0,0.0,0.0
disk media,229650.657372,229650.657372,229650.657372
atm,33724.60966205615,33724.60966205615,33724.60966205615
web application,168655.952989,168655.952989,168655.952989
telephone,117796.08097584323,117796.08097584323,117796.08097584323
atm,90771.30196697114,90771.30196697114,90771.30196697114
tapes,62280.401118144866,62280.401118144866,62280.401118144866
desktop,0.0,0.0,0.0
