dns,184282.107598,96253.8346251,123313.524768
web application,74513.2637776,48197.3395584,141587.129101
guard,59427.5055955,104893.284579,90168.4137955
tablet,173993.415941,78253.1370958,163244.38528
dns,132878.410288,133488.332124,125820.052925
wlan,63465.5828723,113371.511165,205101.882555
partner,120049.757593,134275.330623,32172.9073057
finance,150658.503206,114433.309496,163066.036588
remote access,-71438.3129776,195161.035501,132911.127917
peripheral,138083.191746,100822.100782,185145.298544
smart card,167456.989563,57074.9789748,178851.142374
authentication,110853.814799,62581.7813545,116452.231593
database,189163.661192,-809.108537348,187293.001672
pos terminal,131346.572899,5757.95624778,128662.052975
laptop,204849.206762,109614.589455,82927.3903155
peripheral,179586.0809,157264.119364,157006.429595
flash drive,143650.556599,149820.412191,13246.1235865
partner,-4924.09032628,136767.708236,112477.659816
camera,209624.229204,197096.802736,145686.815041
access reader,15498.8284771,105738.657561,88041.2274848
helpdesk,142490.668587,181341.566387,105547.175934
helpdesk,185363.849422,109234.953411,180772.608187
database,256446.489571,176487.271075,82031.5164526
media,202962.542669,137781.584656,184638.602919
maintenance,104731.764441,178547.592858,122050.731882
lan,90888.7456491,147501.431418,162515.376249
atm,116287.142736,183354.788133,129721.167971
other,178082.792961,86383.8911952,28677.5752507
telephone,87485.0007497,204671.321834,136194.324759
former employee,126125.461208,157777.260793,92153.4723003
disk drive,201125.667156,134833.620003,79915.8525092
lan,140472.943005,176607.20369,101646.69786
dns,107968.628358,211107.794898,109167.596947
database,40444.0556332,135517.357516,54661.0037766
backup,162060.523325,132168.604237,102024.39022
firewall,133425.679241,243152.122931,135441.544881
maintenance,78232.2221219,183306.72778,-64355.8051566
mail,263394.334798,87345.2145986,132937.119345
router or switch,135493.65459,89718.3839366,262768.729232
gas terminal,223828.095942,151525.606511,71807.3683011
wlan,208983.552709,42141.7476605,150797.248958
directory,208268.731564,167962.014929,52490.7536884
customer,233081.549513,66240.8393422,162489.515968
tapes,176858.664215,28388.3086152,126600.210201
helpdesk,163754.520272,93445.8100804,60773.9079571
pbx,99934.4514064,83049.3187688,151177.459951
former employee,142748.146232,124115.570295,73428.8154037
desktop,143545.662717,186182.741951,207469.841195
database,183512.151716,125346.396828,191495.993514
human resources,68643.7235586,152441.426366,198598.751763
file,188083.452851,130656.898837,80317.9645902
wlan,72987.4360495,138787.909315,173952.19653
executive,163743.936936,85884.6708635,166352.23156
private wan,29632.7308046,181697.283473,90760.6341444
partner,126224.792192,184552.898257,231935.88603
code repository,139536.463509,203931.076294,152943.09974
san,179327.365449,172128.48075,-28386.0393803
tablet,190855.142174,23994.6437323,23137.525188
finance,87479.6230399,221513.753333,159287.84453
customer,34179.8050916,148251.001391,62971.1998453
mail,139211.218752,115075.483011,119258.019816
wlan,42570.0598209,133392.926883,216567.185415
pos controller,63738.9563503,111022.991147,156794.991779
guard,257965.429479,101311.612772,204614.870642
payment card,131406.2476,161158.321172,154451.765495
pbx,52960.1175025,172913.615839,86584.087953
human resources,66188.6248236,177849.753237,194590.97056
web application,110653.098259,78826.3819932,158214.575844
camera,142654.45866,17558.0003599,81887.6858034
dns,92643.838495,93785.4666762,109479.330892
finance,123226.191222,49922.4065264,161123.857909
mail,167039.042521,191409.095845,160111.819704
pbx,164965.733162,66595.2912675,39812.589205
web application,290824.293157,134845.361413,175152.301262
mainframe,159936.197258,167836.800152,145358.85442
end-user,224401.844859,89469.9759237,188722.89289
mobile phone,197545.113879,36954.5325608,105669.325873
log,79243.7864963,211778.087456,8098.83434158
pos terminal,67410.5351394,130500.264913,142090.915014
former employee,97365.2798198,186381.665279,102652.403922
pos controller,96547.1379702,119873.18691,198074.804058
disk media,30569.9905826,109232.269588,208917.165448
atm,156650.643029,144603.826518,194227.835289
guard,174684.123262,205238.205794,208463.656355
dhcp,106376.611737,230263.24032,171854.154634
pos controller,288339.829562,17290.3898438,14895.5913125
disk drive,174228.421194,221719.388051,270681.284507
database,-4327.51225934,132621.78488,133500.048251
media,209288.1462,124454.756673,219033.399324
flash drive,154785.670336,104721.19275,116844.035455
finance,161716.081744,134384.469574,85330.3355301
laptop,63975.4173653,143140.543615,156342.058061
authentication,123112.779623,89579.7946667,13107.4106524
telephone,230820.942622,77316.4897035,234865.803497
laptop,208631.846027,102486.903703,59793.8636615
log,46762.2585188,166659.105,138668.932169
cashier,66182.0971887,208163.051514,146180.318512
directory,151666.071024,150900.491084,127127.311321
disk media,242117.699621,79422.4726036,254779.120504
system admin,166206.468358,185482.727579,69979.7300208
payment switch,149078.2318,111041.666393,137131.278929
wlan,66193.7848886,222517.184997,128402.581605
documents,213010.584869,119942.534638,198193.02346
kiosk,82813.4910699,128624.821293,42889.8442842
code repository,54618.5588747,93408.2290571,91026.424638
ped pad,100851.28709,243915.133663,204640.257055
ics,270598.061069,37450.1233952,127881.733489
wlan,151222.511487,91141.9378575,72350.7771688
kiosk,91482.9917391,75072.0125867,116075.529046
lan,57261.0270715,6268.71210094,248528.000752
