remote access,124949.625575,117303.126916,70792.7723947
mainframe,186077.271035,58705.5219936,-19314.8421225
broadband,188316.53384,96058.197392,39621.3945763
call center,111853.720735,78638.1730565,-16627.0748323
pbx,221128.314782,9927.54458651,101178.820009
smart card,82862.3821527,102757.384611,49504.3616831
guard,151421.812522,106200.846401,27428.6245074
system admin,253153.354572,535271.453356,204035.74549
web application,0.0,0.0,0.0
laptop,15871.7098508,213799.951955,172908.510807
finance,115598.532138,119918.229403,104037.655741
executive,83657.1616756,193929.73746,68591.0469109
peripheral,122014.481025,127970.144855,112753.954226
media,137981.67342,73770.2456701,128101.760163
helpdesk,130705.871543,191639.597753,112002.278641
disk media,358225.931596,409151.361372,171407.02506
pos terminal,128712.761585,109965.958561,257972.610339
firewall,-16998.0707132,133632.762617,108112.591328
mainframe,243107.092672,138983.412377,55460.9654854
private wan,118042.04689,111117.474547,149568.776268
system admin,277536.263105,99168.3355827,129971.725161
telephone,73748.3141815,106593.196411,157127.076688
payment card,116999.566805,319117.635425,161899.677307
maintenance,173314.19028,69489.3971428,165844.66435
call center,155506.861328,157883.742323,-56419.8798707
atm,178161.795337,36323.7401083,170730.194607
tapes,153939.335369,252724.354838,160943.779025
log,0.0,0.0,0.0
flash drive,74992.7841952,107551.76196,176424.724976
broadband,133658.81424,123624.276009,223586.223705
customer,65876.569799,116636.974782,76373.7572857
call center,128511.350972,90058.018609,160756.345841
public wan,157458.052575,143661.256867,170891.299528
developer,144358.138906,55905.6104446,142602.961483
backup,169052.900545,125657.512222,156154.142581
peripheral,114887.264099,268757.491603,145398.539714
call center,256522.93216,104075.409579,63280.4008879
ped pad,89481.918885,105021.750925,210645.953686
pbx,124490.543845,181009.844923,134711.700725
former employee,153363.99486,227257.586191,39685.0331747
payment switch,118040.17134,115616.027939,181727.000783
gas terminal,28808.9357727,125324.513647,89174.3514333
dhcp,82627.8824097,178377.019881,207641.356724
web application,179369.654636,128973.747435,113403.225769
pos controller,270072.940508,496020.74664,330718.778812
human resources,0.0,0.0,0.0
partner,77262.0065404,146766.23839,148509.758774
guard,265365.958024,283948.12591,74118.550142
wlan,253890.739461,131353.701134,192044.354454
tablet,0.0,0.0,0.0
router or switch,477451.334636,407536.497238,417866.194286
partner,0.0,0.0,0.0
smart card,82193.0213503,131820.951818,76007.751221
pbx,-69448.4134614,161794.251161,173750.387353
mail,66507.3275332,72420.9174784,106280.524204
firewall,150543.855071,132919.731261,104226.071785
gas terminal,157417.161124,130263.873217,257517.400012
mobile phone,154517.572669,156728.841807,57683.1972356
log,21170.6223749,88853.9033691,172112.73183
peripheral,156564.336278,51345.2681978,33235.9330472
pbx,548363.15834,62066.5364312,424444.428828
code repository,0.0,0.0,0.0
database,179567.805174,89273.9853979,121149.898008
pbx,107293.320411,54619.3132122,22788.1320978
kiosk,215705.162998,67654.5092174,119501.023602
former employee,254231.912499,187871.000273,167237.532118
camera,245573.040505,30189.9535521,152652.612081
camera,90237.683946,94353.5874192,205636.349486
manager,91967.0970699,68282.8678734,114417.656506
manager,234808.047685,167117.094179,29932.9956875
san,150412.259282,122253.641165,103001.28537
telephone,82541.238269,175127.688731,198383.544388
end-user,142925.604572,32116.1978876,36286.3136646
laptop,124203.632765,126253.589322,93163.4816138
lan,111593.804682,128674.074742,119682.468025
tapes,28198.8759159,90453.5220239,36554.431299
code repository,174013.706387,134113.413205,108125.195632
authentication,202947.837166,262277.905496,45305.224289
broadband,165201.567723,110299.467929,98696.5384448
private wan,257764.812453,6050.86925706,125287.890351
disk drive,115422.336616,5392.28288624,183778.584994
disk media,0.0,0.0,0.0
customer,109626.713026,323413.22501,434634.259672
access reader,74871.1338627,131777.188271,178752.69904
laptop,94171.6728101,81625.0402405,247006.152258
dhcp,99660.8650719,128.903744072,105146.744008
dhcp,151630.121265,120483.733879,137289.036801
code repository,0.0,0.0,0.0
backup,60800.863099,275717.0528,575820.979098
mainframe,187790.109823,99423.5186909,134195.075503
payment switch,8999.57317376,149223.723622,157397.672862
atm,176923.381257,154950.311307,127408.735299
human resources,92430.4699336,182899.071693,101897.072915
smart card,108041.493993,264936.903622,152094.597195
private wan,196104.384284,74166.1132132,112539.872629
access reader,200238.299832,96441.3206438,120866.529474
human resources,0.0,0.0,0.0
partner,247094.125214,110025.470436,114430.719631
helpdesk,142387.101892,160200.6997,98908.9936344
desktop,107054.177359,20278.6407064,245315.498368
kiosk,386421.756388,411574.887656,342911.7594
authentication,53946.7488988,22954.9506192,194914.694987
human resources,139753.216223,299866.420595,154512.382098
tapes,144294.385163,44769.5783763,139548.796479
disk drive,91235.891943,114165.324481,39303.1850392
customer,134786.665677,53756.0891011,43393.4775294
payment card,197646.425834,65976.6327075,165221.956821
broadband,157478.615258,123731.766052,-65779.3095546
cashier,0.0,0.0,0.0
private wan,293679.05174,226528.459882,139859.618459
router or switch,81965.2286403,140245.495657,197091.079353
web application,263304.94005,333613.592964,281949.133506
end-user,121548.536423,192960.92826,126623.817064
atm,156890.111806,174991.338631,191181.125906
system admin,0.0,0.0,0.0
backup,64483.4947932,166571.188957,188011.053563
developer,29362.4280297,39837.8503231,162679.133282
ics,166632.084464,100796.113809,197553.461511
tapes,92971.3336752,72998.1902991,103240.021738
guard,93966.1097668,8060.76351801,126878.715469
pos terminal,124511.572632,89258.94012,177616.007905
laptop,257027.207438,379056.37038,473391.672474
disk drive,0.0,0.0,0.0
backup,384500.11433,-3202.15117568,326987.721908
payment card,0.0,0.0,0.0
firewall,366263.559408,105844.428474,192767.301021
router or switch,133508.123723,175935.318523,119452.175337
maintenance,0.0,0.0,0.0
file,201747.685878,289418.29202,430400.641452
wlan,0.0,0.0,0.0
helpdesk,9914.57691929,185116.182957,187092.218766
peripheral,97146.0621122,87235.874344,104700.948149
firewall,57766.127864,-42730.0212158,138928.748327
developer,86814.4480258,149953.462442,206503.143638
dns,73665.1999808,67636.3468901,157552.74582
database,24252.3864895,131041.389082,211260.415819
dhcp,50319.6399851,75869.6158621,133761.011906
laptop,169015.867874,88815.2443943,196992.49705
payment card,243094.3364,30646.8497726,131164.774504
flash drive,160791.708413,152767.761837,196073.824628
disk media,15303.5465885,-70378.3992162,165788.346783
backup,182194.677371,10786.9157218,63303.5512289
tapes,0.0,0.0,0.0
media,19488.8623077,118440.985726,246436.243722
authentication,157487.439298,102293.440631,155271.662106
telephone,167791.14982,175584.798693,154374.758052
disk media,75398.8949927,57073.0679243,93277.8222375
lan,298809.107924,276997.906792,329932.011938
tablet,52348.8800988,124333.618084,41309.7060471
directory,194698.338288,91160.2680171,56592.3775713
human resources,59701.2433023,107044.325218,259278.193337
log,164767.338382,176733.862586,106948.526769
code repository,101215.019743,129679.575312,115888.452119
directory,140601.906002,191407.110413,148156.004107
smart card,0.0,0.0,0.0
desktop,184523.071436,456262.894592,165719.445636
call center,156396.094527,115914.792029,120969.84472
call center,0.0,0.0,0.0
human resources,112234.036245,93647.8025276,22899.1110813
public wan,339447.335366,258784.642498,201195.191566
code repository,0.0,0.0,0.0
finance,312901.8707,331759.472744,392050.336298
system admin,0.0,0.0,0.0
smart card,155857.928623,49562.984581,131266.017248
disk media,83117.4654628,259562.02331,301867.938916
mobile phone,0.0,0.0,0.0
media,119655.946218,109041.472169,141701.653894
payment switch,108710.201135,107755.677934,130616.754177
former employee,162724.426152,373959.88592,245696.915756
laptop,26652.8535549,130178.36658,147091.145885
finance,232057.350983,114347.07859,149326.535406
executive,75591.6057956,-17405.8840178,-44354.4121121
payment switch,0.0,0.0,0.0
kiosk,188363.835323,98410.962281,246001.692224
public wan,180786.386409,173628.464939,129475.895899
kiosk,402171.52803,344007.823588,84656.68646
lan,0.0,0.0,0.0
call center,101631.42252,418291.62258,234715.491442
authentication,226713.340774,159428.334645,201342.735444
laptop,0.0,0.0,0.0
payment card,218109.010055,159008.813359,181590.649162
human resources,252826.613417,315116.052716,44029.3076486
maintenance,121215.968728,77036.1912395,194026.126314
directory,139952.087264,95700.0215737,166435.038747
access reader,149552.09306,90614.5069627,178239.158067
former employee,182726.222082,102033.880624,37902.2353105
