remote access,124949.625575,117303.126916,70792.7723947
mainframe,186077.271035,58705.5219936,-19314.8421225
broadband,282474.80076,144087.296088,59432.0918645
call center,111853.720735,78638.1730565,-16627.0748323
pbx,221128.314782,9927.54458651,101178.820009
smart card,82862.3821527,102757.384611,49504.3616831
guard,75710.906261,53100.4232005,13714.3122537
system admin,126576.677286,267635.726678,102017.872745
web application,122372.362259,127824.369336,43527.6733086
laptop,23807.5647762,320699.927933,259362.766211
finance,115598.532138,119918.229403,104037.655741
executive,83657.1616756,193929.73746,68591.0469109
peripheral,122014.481025,127970.144855,112753.954226
media,137981.67342,73770.2456701,128101.760163
helpdesk,130705.871543,191639.597753,112002.278641
disk media,179112.965798,204575.680686,85703.51253
pos terminal,128712.761585,109965.958561,257972.610339
firewall,-16998.0707132,133632.762617,108112.591328
mainframe,243107.092672,138983.412377,55460.9654854
private wan,118042.04689,111117.474547,149568.776268
system admin,277536.263105,99168.3355827,129971.725161
telephone,73748.3141815,106593.196411,157127.076688
payment card,116999.566805,319117.635425,161899.677307
maintenance,173314.19028,69489.3971428,165844.66435
call center,155506.861328,157883.742323,-56419.8798707
atm,178161.795337,36323.7401083,170730.194607
tapes,153939.335369,252724.354838,160943.779025
log,142959.071374,63310.0097458,216947.39985
flash drive,74992.7841952,107551.76196,176424.724976
broadband,66829.40712,61812.1380045,111793.111853
customer,65876.569799,116636.974782,76373.7572857
call center,128511.350972,90058.018609,160756.345841
public wan,157458.052575,143661.256867,170891.299528
developer,216537.208359,83858.4156669,213904.442225
backup,169052.900545,125657.512222,156154.142581
peripheral,114887.264099,268757.491603,145398.539714
call center,256522.93216,104075.409579,63280.4008879
ped pad,44740.9594425,52510.8754625,105322.976843
pbx,124490.543845,181009.844923,134711.700725
former employee,153363.99486,227257.586191,39685.0331747
payment switch,177060.25701,173424.041909,272590.501174
gas terminal,28808.9357727,125324.513647,89174.3514333
dhcp,82627.8824097,178377.019881,207641.356724
web application,179369.654636,128973.747435,113403.225769
pos controller,135036.470254,248010.37332,165359.389406
human resources,231565.822785,218382.026416,63073.9313957
partner,77262.0065404,146766.23839,148509.758774
guard,66341.489506,70987.0314775,18529.6375355
wlan,380836.109191,197030.551701,288066.531681
tablet,14504.1897274,-6380.6990586,3379.59431862
router or switch,358088.500977,305652.372929,313399.645714
partner,155695.875286,165465.116883,170311.631241
smart card,82193.0213503,131820.951818,76007.751221
pbx,-69448.4134614,161794.251161,173750.387353
mail,66507.3275332,72420.9174784,106280.524204
firewall,75271.9275355,66459.8656305,52113.0358925
gas terminal,157417.161124,130263.873217,257517.400012
mobile phone,231776.359003,235093.26271,86524.7958534
log,21170.6223749,88853.9033691,172112.73183
peripheral,156564.336278,51345.2681978,33235.9330472
pbx,274181.57917,31033.2682156,212222.214414
code repository,84111.2637861,108715.343227,44452.9047253
database,179567.805174,89273.9853979,121149.898008
pbx,107293.320411,54619.3132122,22788.1320978
kiosk,215705.162998,67654.5092174,119501.023602
former employee,254231.912499,187871.000273,167237.532118
camera,245573.040505,30189.9535521,152652.612081
camera,90237.683946,94353.5874192,205636.349486
manager,91967.0970699,68282.8678734,114417.656506
manager,234808.047685,167117.094179,29932.9956875
san,150412.259282,122253.641165,103001.28537
telephone,82541.238269,175127.688731,198383.544388
end-user,142925.604572,32116.1978876,36286.3136646
laptop,62101.8163825,63126.794661,46581.7408069
lan,167390.707023,193011.112113,179523.702037
tapes,28198.8759159,90453.5220239,36554.431299
code repository,174013.706387,134113.413205,108125.195632
authentication,50736.9592915,65569.476374,11326.3060722
broadband,165201.567723,110299.467929,98696.5384448
private wan,257764.812453,6050.86925706,125287.890351
disk drive,115422.336616,5392.28288624,183778.584994
disk media,112007.752059,203987.18857,93104.3162965
customer,54813.3565128,161706.612505,217317.129836
access reader,112306.700794,197665.782406,268129.04856
laptop,94171.6728101,81625.0402405,247006.152258
dhcp,49830.4325359,64.451872036,52573.372004
dhcp,151630.121265,120483.733879,137289.036801
code repository,5787.8233272,184430.309597,152732.465035
backup,30400.4315495,137858.5264,287910.489549
mainframe,187790.109823,99423.5186909,134195.075503
payment switch,8999.57317376,149223.723622,157397.672862
atm,176923.381257,154950.311307,127408.735299
human resources,138645.7049,274348.607539,152845.609372
smart card,108041.493993,264936.903622,152094.597195
private wan,196104.384284,74166.1132132,112539.872629
access reader,200238.299832,96441.3206438,120866.529474
human resources,101727.954085,106154.919883,176304.237357
partner,247094.125214,110025.470436,114430.719631
helpdesk,142387.101892,160200.6997,98908.9936344
desktop,107054.177359,20278.6407064,245315.498368
kiosk,193210.878194,205787.443828,171455.8797
authentication,53946.7488988,22954.9506192,194914.694987
human resources,69876.6081115,149933.210297,77256.191049
tapes,144294.385163,44769.5783763,139548.796479
disk drive,91235.891943,114165.324481,39303.1850392
customer,134786.665677,53756.0891011,43393.4775294
payment card,296469.638751,98964.9490612,247832.935232
broadband,78739.307629,61865.883026,-32889.6547773
cashier,221601.798311,252208.368576,319615.297873
private wan,293679.05174,226528.459882,139859.618459
router or switch,40982.6143202,70122.7478285,98545.5396765
web application,131652.470025,166806.796482,140974.566753
end-user,182322.804635,289441.39239,189935.725596
atm,156890.111806,174991.338631,191181.125906
system admin,180315.026236,114616.966969,197023.793382
backup,64483.4947932,166571.188957,188011.053563
developer,14681.2140149,19918.9251615,81339.566641
ics,249948.126696,151194.170714,296330.192266
tapes,92971.3336752,72998.1902991,103240.021738
guard,46983.0548834,4030.381759,63439.3577345
pos terminal,124511.572632,89258.94012,177616.007905
laptop,128513.603719,189528.18519,236695.836237
disk drive,128096.503024,143272.972273,165996.50935
backup,192250.057165,-1601.07558784,163493.860954
payment card,177104.851732,111019.177038,97729.689859
firewall,274697.669556,79383.3213553,144575.475766
router or switch,133508.123723,175935.318523,119452.175337
maintenance,161646.779774,98876.6519869,96963.4106264
file,100873.842939,144709.14601,215200.320726
wlan,79725.6187296,162405.088981,194506.201529
helpdesk,9914.57691929,185116.182957,187092.218766
peripheral,97146.0621122,87235.874344,104700.948149
firewall,57766.127864,-42730.0212158,138928.748327
developer,86814.4480258,149953.462442,206503.143638
dns,73665.1999808,67636.3468901,157552.74582
database,24252.3864895,131041.389082,211260.415819
dhcp,50319.6399851,75869.6158621,133761.011906
laptop,169015.867874,88815.2443943,196992.49705
payment card,60773.5841,7661.71244315,32791.1936261
flash drive,160791.708413,152767.761837,196073.824628
disk media,22955.3198827,-105567.598824,248682.520174
backup,182194.677371,10786.9157218,63303.5512289
tapes,130844.772382,44664.1439466,151102.731538
media,19488.8623077,118440.985726,246436.243722
authentication,157487.439298,102293.440631,155271.662106
telephone,83895.57491,87792.3993465,77187.379026
disk media,75398.8949927,57073.0679243,93277.8222375
lan,224106.830943,207748.430094,247449.008953
tablet,26174.4400494,62166.809042,20654.8530236
directory,194698.338288,91160.2680171,56592.3775713
human resources,89551.8649535,160566.487827,388917.290006
log,164767.338382,176733.862586,106948.526769
code repository,101215.019743,129679.575312,115888.452119
directory,140601.906002,191407.110413,148156.004107
smart card,109033.702972,33212.7340674,150688.700787
desktop,92261.5357178,228131.447296,82859.7228182
call center,156396.094527,115914.792029,120969.84472
call center,147436.251057,100008.488332,238720.603877
human resources,112234.036245,93647.8025276,22899.1110813
public wan,84861.8338415,64696.1606245,50298.7978915
code repository,109905.292482,150902.335033,26316.3660318
finance,234676.403025,248819.604558,294037.752223
system admin,106201.501956,147082.411043,113492.358228
smart card,155857.928623,49562.984581,131266.017248
disk media,41558.7327314,129781.011655,150933.969458
mobile phone,122971.214997,145268.531228,135721.451252
media,119655.946218,109041.472169,141701.653894
payment switch,108710.201135,107755.677934,130616.754177
former employee,81362.2130758,186979.94296,122848.457878
laptop,26652.8535549,130178.36658,147091.145885
finance,232057.350983,114347.07859,149326.535406
executive,37795.8028978,-8702.9420089,-22177.206056
payment switch,190314.803723,160166.163981,87648.3800863
kiosk,188363.835323,98410.962281,246001.692224
public wan,180786.386409,173628.464939,129475.895899
kiosk,201085.764015,172003.911794,42328.34323
lan,118695.710967,171707.219209,95508.4630408
call center,50815.71126,209145.81129,117357.745721
